STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/9/1977,,,,,0.42,",,0,1800",0,",,0,",0,",,0,",74,",,0",58,",,0",69,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/10/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",71,",,0",56,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/11/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",52,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/12/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",53,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/13/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",58,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/14/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",56,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/15/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",62,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/16/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",59,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/17/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",58,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/18/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",66,",,0",90,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/19/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",93,",,0",69,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/20/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",68,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/21/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",65,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/22/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",52,",,0",72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/23/1977,,,,,0.09,",,0,1800",0,",,0,",0,",,0,",79,",,0",60,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/24/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",59,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/25/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",64,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/26/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",66,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/27/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",66,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/28/1977,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",94,",,0",68,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/29/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",94,",,0",64,",,0",91,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/30/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",63,",,0",89,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/1/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",98,",,0",74,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/2/1977,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",89,",,0",71,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/3/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",63,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/4/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",64,",,0",90,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/5/1977,,,,,0.02,",,0,1800",0,",,0,",0,",,0,",96,",,0",69,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/6/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",98,",,0",73,",,0",94,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/7/1977,,,,,0.07,",,0,1800",0,",,0,",0,",,0,",100,",,0",73,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/8/1977,,,,,0.6,",,0,1800",0,",,0,",0,",,0,",96,",,0",71,",,0",71,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/9/1977,,,,,1.38,",,0,1800",0,",,0,",0,",,0,",96,",,0",69,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/10/1977,,,,,0.2,",,0,1800",0,",,0,",0,",,0,",89,",,0",78,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/11/1977,,,,,0.34,",,0,1800",0,",,0,",0,",,0,",85,",,0",71,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/12/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",70,",,0",90,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/13/1977,,,,,1.18,",,0,1800",0,",,0,",0,",,0,",93,",,0",71,",,0",92,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/14/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",93,",,0",69,",,0",92,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/15/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",66,",,0",90,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/16/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",67,",,0",90,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/17/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",95,",,0",73,",,0",92,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/18/1977,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",95,",,0",75,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/19/1977,,,,,0.17,",,0,1800",0,",,0,",0,",,0,",95,",,0",73,",,0",92,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/20/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",94,",,0",77,",,0",91,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/21/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",100,",,0",73,",,0",91,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/22/1977,,,,,0.08,",,0,1800",0,",,0,",0,",,0,",91,",,0",71,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/23/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",62,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/24/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",55,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/25/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",70,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/26/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",70,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/27/1977,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",84,",,0",70,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/28/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",55,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/29/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",60,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/30/1977,,,,,0.02,",,0,1800",0,",,0,",0,",,0,",86,",,0",69,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/31/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",65,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/1/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",72,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/2/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",68,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/3/1977,,,,,0.06,",,0,1800",0,",,0,",0,",,0,",90,",,0",73,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/4/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",71,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/5/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",98,",,0",70,",,0",92,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/6/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",100,",,0",76,",,0",95,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/7/1977,,,,,0.2,",,0,1800",0,",,0,",0,",,0,",100,",,0",77,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/8/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",99,",,0",72,",,0",97,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/9/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",97,",,0",71,",,0",92,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/10/1977,,,,,0.25,",,0,1800",0,",,0,",0,",,0,",98,",,0",74,",,0",92,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/11/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",96,",,0",73,",,0",93,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/12/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",99,",,0",72,",,0",76,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/13/1977,,,,,0.11,",,0,1800",0,",,0,",0,",,0,",95,",,0",70,",,0",92,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/14/1977,,,,,0.26,",,0,1800",0,",,0,",0,",,0,",94,",,0",74,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/15/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",74,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/16/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",70,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/17/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",94,",,0",76,",,0",89,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/18/1977,,,,,1.51,",,0,1800",0,",,0,",0,",,0,",89,",,0",66,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/19/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",58,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/20/1977,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",79,",,0",60,",,0",76,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/21/1977,,,,,0.01,",,0,1800",0,",,0,",0,",,0,",81,",,0",60,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/22/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",69,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/23/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",67,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/24/1977,,,,,1.49,",,0,1800",0,",,0,",0,",,0,",87,",,0",67,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/25/1977,,,,,1.06,",,0,1800",0,",,0,",0,",,0,",81,",,0",61,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/26/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",53,",,0",76,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/27/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",61,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/28/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",67,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/29/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",67,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/30/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",70,",,0",89,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/31/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",68,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/1/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",69,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/2/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",68,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/3/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",93,",,0",71,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/4/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",69,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/5/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",69,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/6/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",68,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/7/1977,,,,,0.25,",,0,1800",0,",,0,",0,",,0,",85,",,0",68,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/8/1977,,,,,0.45,",,0,1800",0,",,0,",0,",,0,",78,",,0",66,",,0",69,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/9/1977,,,,,0.77,",,0,1800",0,",,0,",0,",,0,",77,",,0",67,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/10/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",68,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/11/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",60,",,0",72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/12/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",50,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/13/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",52,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/14/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",65,",,0",76,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/15/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",76,",,0",59,",,0",62,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/16/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",63,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/17/1977,,,,,0.19,",,0,1800",0,",,0,",0,",,0,",83,",,0",67,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/18/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",64,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/19/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",68,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/20/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",71,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/21/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",66,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/22/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",58,",,0",72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/23/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",55,",,0",72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/24/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",,,72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/25/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",,,79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/26/1977,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",87,",,0",60,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/27/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",61,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/28/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",63,",,0",72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/29/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",49,",,0",67,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/30/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",50,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/1/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",60,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/2/1977,,,,,0.09,",,0,1800",0,",,0,",0,",,0,",88,",,0",67,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/3/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",48,",,0",62,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/4/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",69,",,0",43,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/5/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",72,",,0",41,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/6/1977,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",74,",,0",46,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/7/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",72,",,0",45,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/8/1977,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",67,",,0",45,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/9/1977,,,,,0.69,",,0,1800",0,",,0,",0,",,0,",70,",,0",58,",,0",67,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/10/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",67,",,0",40,",,0",60,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/11/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",69,",,0",42,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/12/1977,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",65,",,0",51,",,0",53,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/13/1977,,,,,0.9,",,0,1800",0,",,0,",0,",,0,",53,",,0",42,",,0",52,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/14/1977,,,,,1.53,",,0,1800",0,",,0,",0,",,0,",54,",,0",43,",,0",49,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/15/1977,,,,,0.41,",,0,1800",0,",,0,",0,",,0,",68,",,0",41,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/16/1977,,,,,0.01,",,0,1800",0,",,0,",0,",,0,",69,",,0",40,",,0",45,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/17/1977,,,,,0.04,",,0,1800",0,",,0,",0,",,0,",57,",,0",38,",,0",54,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/18/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",67,",,0",29,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/19/1977,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",68,",,0",49,",,0",60,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/20/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",67,",,0",40,",,0",62,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/21/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",68,",,0",37,",,0",59,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/22/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",39,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/23/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",66,",,0",47,",,0",58,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/24/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",69,",,0",42,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/25/1977,,,,,0,",,0,1800",0,",,0,",0,",,0,",71,",,0",44,",,0",63,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/26/1977,,,,,1.83,",,0,1800",0,",,0,",0,",,0,",69,",,0",51,",,0",67,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/27/1977,,,,,0.1,",,0,1800",0,",,0,",0,",,0,",71,",,0",62,",,0",62,",,0,1800"
